Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month Name,Day Name
CA-2015-120677,2015-05-31,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,Central,Furniture,Chairs,2567.84,8,0.0,770.352,2015,5,May,Sunday
CA-2017-123036,2017-09-10,Helen Abelman,Consumer,United States,Springfield,Ohio,East,Technology,Accessories,37.056,4,0.2,8.8008,2017,9,September,Sunday
CA-2017-123036,2017-09-10,Helen Abelman,Consumer,United States,Springfield,Ohio,East,Technology,Phones,259.896,2,0.4,-56.3108,2017,9,September,Sunday
CA-2017-120222,2017-04-25,Lauren Leatherbury,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,19.05,3,0.0,8.763,2017,4,April,Tuesday
CA-2017-120222,2017-04-25,Lauren Leatherbury,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,73.344,3,0.2,27.504,2017,4,April,Tuesday
CA-2017-164756,2017-09-18,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,Technology,Phones,95.68,8,0.0,26.7904,2017,9,September,Monday
CA-2017-164756,2017-09-18,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,Office Supplies,Paper,50.96,7,0.0,24.4608,2017,9,September,Monday
CA-2017-164756,2017-09-18,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,Office Supplies,Art,113.94,3,0.0,34.182,2017,9,September,Monday
CA-2017-164756,2017-09-18,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,Office Supplies,Paper,25.92,4,0.0,12.4416,2017,9,September,Monday
CA-2017-164756,2017-09-18,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,Furniture,Furnishings,20.32,4,0.0,6.9088,2017,9,September,Monday
CA-2017-164756,2017-09-18,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,Technology,Phones,411.98,2,0.0,119.4742,2017,9,September,Monday
CA-2017-164756,2017-09-18,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,Office Supplies,Supplies,34.48,2,0.0,9.9992,2017,9,September,Monday
CA-2017-164756,2017-09-18,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,Office Supplies,Paper,244.55,5,0.0,114.9385,2017,9,September,Monday
CA-2017-122028,2017-08-18,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,East,Office Supplies,Binders,10.782,3,0.7,-7.9068,2017,8,August,Friday
US-2015-165512,2015-05-24,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,Central,Furniture,Chairs,602.651,7,0.3,-163.5767,2015,5,May,Sunday
US-2015-165512,2015-05-24,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,Central,Office Supplies,Binders,7.656,6,0.8,-13.0152,2015,5,May,Sunday
CA-2015-140557,2015-09-07,Tanja Norvell,Home Office,United States,New York City,New York,East,Technology,Accessories,559.93,7,0.0,167.979,2015,9,September,Monday
US-2017-135013,2017-07-24,Harold Ryan,Corporate,United States,Huntington Beach,California,West,Technology,Copiers,2399.96,5,0.2,839.986,2017,7,July,Monday
CA-2017-111220,2017-09-02,Jill Stevenson,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Fasteners,16.0,4,0.2,5.6,2017,9,September,Saturday
CA-2017-111220,2017-09-02,Jill Stevenson,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,5.588,2,0.8,-15.0876,2017,9,September,Saturday
CA-2017-111220,2017-09-02,Jill Stevenson,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,235.92,5,0.2,-44.235,2017,9,September,Saturday
US-2017-149006,2017-12-06,Brad Norvell,Corporate,United States,Brentwood,California,West,Office Supplies,Storage,10.68,1,0.0,2.8836,2017,12,December,Wednesday
CA-2017-149468,2017-05-20,Allen Rosenblatt,Corporate,United States,Trenton,Michigan,Central,Office Supplies,Binders,41.28,2,0.0,19.8144,2017,5,May,Saturday
CA-2016-140249,2016-09-27,Shaun Weien,Consumer,United States,Seattle,Washington,West,Technology,Phones,1001.584,2,0.2,125.198,2016,9,September,Tuesday
US-2017-135503,2017-12-10,Justin Ellison,Corporate,United States,North Charleston,South Carolina,South,Furniture,Furnishings,14.76,2,0.0,4.2804,2017,12,December,Sunday
CA-2014-126277,2014-09-13,Lena Hernandez,Consumer,United States,Columbus,Ohio,East,Office Supplies,Binders,2.502,3,0.7,-2.0016,2014,9,September,Saturday
US-2017-115301,2017-07-29,Vivek Gonzalez,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,115.96,2,0.0,25.5112,2017,7,July,Saturday
CA-2017-168942,2017-08-01,Eric Murdock,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,186.54,3,0.0,50.3658,2017,8,August,Tuesday
US-2017-128398,2017-05-02,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,West,Technology,Accessories,159.56,4,0.0,59.0372,2017,5,May,Tuesday
CA-2015-104115,2015-06-12,Jonathan Howell,Consumer,United States,West Palm Beach,Florida,South,Technology,Phones,55.984,2,0.2,4.1988,2015,6,June,Friday
CA-2014-142510,2014-12-22,Nora Preis,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,132.16,1,0.2,9.912,2014,12,December,Monday
CA-2014-142510,2014-12-22,Nora Preis,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,17.904,6,0.8,-31.332,2014,12,December,Monday
CA-2014-142510,2014-12-22,Nora Preis,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,124.032,4,0.2,44.9616,2014,12,December,Monday
CA-2014-124247,2014-12-16,Stefanie Holloman,Corporate,United States,Sacramento,California,West,Furniture,Chairs,1403.92,5,0.2,70.196,2014,12,December,Tuesday
CA-2016-105473,2016-04-16,Bryan Mills,Consumer,United States,Seattle,Washington,West,Office Supplies,Supplies,28.8,3,0.0,0.864,2016,4,April,Saturday
CA-2015-102806,2015-05-21,Henry Goldwyn,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,24.588,2,0.7,-18.0312,2015,5,May,Thursday
CA-2017-121706,2017-02-26,Becky Martin,Consumer,United States,Santa Barbara,California,West,Office Supplies,Appliances,356.79,7,0.0,99.9012,2017,2,February,Sunday
CA-2017-109211,2017-04-04,Penelope Sewall,Home Office,United States,New York City,New York,East,Office Supplies,Envelopes,16.98,1,0.0,8.49,2017,4,April,Tuesday
CA-2015-134257,2015-03-16,Maurice Satty,Consumer,United States,Auburn,Alabama,South,Office Supplies,Labels,491.55,5,0.0,240.8595,2015,3,March,Monday
CA-2015-134257,2015-03-16,Maurice Satty,Consumer,United States,Auburn,Alabama,South,Office Supplies,Envelopes,7.38,2,0.0,3.3948,2015,3,March,Monday
CA-2015-137925,2015-11-30,Janet Lee,Consumer,United States,New York City,New York,East,Office Supplies,Paper,23.66,7,0.0,10.8836,2015,11,November,Monday
CA-2015-137925,2015-11-30,Janet Lee,Consumer,United States,New York City,New York,East,Furniture,Bookcases,681.408,12,0.2,42.588,2015,11,November,Monday
CA-2016-140046,2016-07-28,Khloe Miller,Consumer,United States,Los Angeles,California,West,Office Supplies,Labels,18.9,3,0.0,8.694,2016,7,July,Thursday
CA-2016-140382,2016-06-23,Ruben Dartt,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,93.68,4,0.0,25.2936,2016,6,June,Thursday
CA-2016-140382,2016-06-23,Ruben Dartt,Consumer,United States,San Francisco,California,West,Office Supplies,Labels,21.93,3,0.0,10.3071,2016,6,June,Thursday
CA-2016-140382,2016-06-23,Ruben Dartt,Consumer,United States,San Francisco,California,West,Technology,Phones,862.344,7,0.2,97.0137,2016,6,June,Thursday
CA-2016-140382,2016-06-23,Ruben Dartt,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,19.98,1,0.0,9.3906,2016,6,June,Thursday
CA-2014-164182,2014-07-14,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,13.494,1,0.4,-2.249,2014,7,July,Monday
CA-2014-164182,2014-07-14,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,23.988,2,0.4,-13.993,2014,7,July,Monday
CA-2014-164182,2014-07-14,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,31.984,2,0.2,1.1994,2014,7,July,Monday
CA-2014-164182,2014-07-14,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,41.584,2,0.2,4.6782,2014,7,July,Monday
CA-2017-137365,2017-11-30,Bart Pistole,Corporate,United States,El Paso,Texas,Central,Technology,Accessories,95.976,3,0.2,-10.7973,2017,11,November,Thursday
CA-2016-129847,2016-09-02,Tom Ashbrook,Home Office,United States,Chicago,Illinois,Central,Furniture,Furnishings,84.272,2,0.6,-75.8448,2016,9,September,Friday
CA-2014-126963,2014-06-15,Pamela Stobb,Consumer,United States,El Paso,Texas,Central,Office Supplies,Paper,36.544,2,0.2,11.8768,2014,6,June,Sunday
CA-2016-125094,2016-11-05,Nora Preis,Consumer,United States,Seattle,Washington,West,Technology,Accessories,479.72,4,0.0,52.7692,2016,11,November,Saturday
CA-2017-107132,2017-06-26,Scott Cohen,Corporate,United States,New York City,New York,East,Office Supplies,Binders,102.368,2,0.2,37.1084,2017,6,June,Monday
CA-2017-107132,2017-06-26,Scott Cohen,Corporate,United States,New York City,New York,East,Office Supplies,Supplies,28.4,5,0.0,8.236,2017,6,June,Monday
CA-2017-107132,2017-06-26,Scott Cohen,Corporate,United States,New York City,New York,East,Office Supplies,Storage,713.88,4,0.0,214.164,2017,6,June,Monday
CA-2017-107132,2017-06-26,Scott Cohen,Corporate,United States,New York City,New York,East,Office Supplies,Paper,68.52,3,0.0,31.5192,2017,6,June,Monday
CA-2015-139248,2015-07-25,Russell D'Ascenzo,Consumer,United States,Los Angeles,California,West,Technology,Phones,623.96,5,0.2,38.9975,2015,7,July,Saturday
CA-2014-148369,2014-09-23,Thea Hudgings,Corporate,United States,Newark,Delaware,East,Office Supplies,Binders,11.12,4,0.0,5.4488,2014,9,September,Tuesday
CA-2016-106243,2016-09-30,Greg Matthias,Consumer,United States,New York City,New York,East,Furniture,Bookcases,523.92,5,0.2,-26.196,2016,9,September,Friday
CA-2015-126466,2015-11-09,Jesus Ocampo,Home Office,United States,Roseville,California,West,Office Supplies,Fasteners,2.48,2,0.0,1.1656,2015,11,November,Monday
CA-2015-130365,2015-04-25,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,Central,Office Supplies,Storage,221.024,2,0.2,-55.256,2015,4,April,Saturday
CA-2015-130365,2015-04-25,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,Central,Furniture,Chairs,128.058,3,0.3,-23.7822,2015,4,April,Saturday
CA-2017-143021,2017-11-19,Anne Pryor,Home Office,United States,New York City,New York,East,Office Supplies,Binders,58.408,7,0.2,18.2525,2017,11,November,Sunday
CA-2017-143021,2017-11-19,Anne Pryor,Home Office,United States,New York City,New York,East,Furniture,Tables,79.974,3,0.4,-29.3238,2017,11,November,Sunday
CA-2015-161767,2015-11-20,Grace Kelly,Corporate,United States,Dallas,Texas,Central,Technology,Machines,479.988,2,0.4,55.9986,2015,11,November,Friday
CA-2015-129917,2015-10-02,Henry MacAllister,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,11.808,3,0.2,4.1328,2015,10,October,Friday
CA-2015-129917,2015-10-02,Henry MacAllister,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,53.568,4,0.2,19.4184,2015,10,October,Friday
CA-2015-129917,2015-10-02,Henry MacAllister,Consumer,United States,Los Angeles,California,West,Technology,Phones,503.96,5,0.2,50.396,2015,10,October,Friday
CA-2015-115420,2015-04-25,Linda Southworth,Corporate,United States,Los Angeles,California,West,Office Supplies,Envelopes,21.34,2,0.0,9.8164,2015,4,April,Saturday
CA-2016-157588,2016-07-14,Anemone Ratner,Consumer,United States,Columbus,Georgia,South,Office Supplies,Binders,36.4,5,0.0,17.108,2016,7,July,Thursday
CA-2016-157588,2016-07-14,Anemone Ratner,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,51.75,1,0.0,15.525,2016,7,July,Thursday
CA-2015-167255,2015-09-27,Rick Huthwaite,Home Office,United States,San Francisco,California,West,Office Supplies,Storage,15.51,1,0.0,4.3428,2015,9,September,Sunday
CA-2015-167255,2015-09-27,Rick Huthwaite,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,146.82,3,0.0,73.41,2015,9,September,Sunday
CA-2015-167255,2015-09-27,Rick Huthwaite,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,12.96,2,0.0,6.2208,2015,9,September,Sunday
CA-2017-162096,2017-11-10,Thomas Brumley,Home Office,United States,Riverside,California,West,Office Supplies,Art,7.8,3,0.0,2.106,2017,11,November,Friday
CA-2016-157161,2016-07-16,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,South,Office Supplies,Envelopes,10.2,5,0.0,4.794,2016,7,July,Saturday
CA-2016-157161,2016-07-16,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,South,Office Supplies,Art,22.32,3,0.0,5.58,2016,7,July,Saturday
CA-2016-157161,2016-07-16,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,South,Office Supplies,Binders,24.1,5,0.0,11.086,2016,7,July,Saturday
CA-2016-157161,2016-07-16,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,South,Technology,Accessories,75.98,2,0.0,18.2352,2016,7,July,Saturday
CA-2016-157161,2016-07-16,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,South,Office Supplies,Binders,6.46,2,0.0,3.1654,2016,7,July,Saturday
CA-2016-157161,2016-07-16,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,South,Office Supplies,Paper,60.12,9,0.0,28.8576,2016,7,July,Saturday
CA-2015-110765,2015-10-16,Michael Paige,Corporate,United States,New York City,New York,East,Technology,Phones,824.97,3,0.0,214.4922,2015,10,October,Friday
CA-2016-163937,2016-01-10,Joy Bell-,Consumer,United States,Longview,Washington,West,Furniture,Furnishings,24.85,5,0.0,7.7035,2016,1,January,Sunday
CA-2017-153822,2017-09-19,Adrian Barton,Consumer,United States,Phoenix,Arizona,West,Office Supplies,Storage,12.624,2,0.2,-2.5248,2017,9,September,Tuesday
CA-2017-153822,2017-09-19,Adrian Barton,Consumer,United States,Phoenix,Arizona,West,Technology,Accessories,89.584,2,0.2,4.4792,2017,9,September,Tuesday
CA-2017-153822,2017-09-19,Adrian Barton,Consumer,United States,Phoenix,Arizona,West,Technology,Phones,471.92,2,0.2,29.495,2017,9,September,Tuesday
CA-2017-153822,2017-09-19,Adrian Barton,Consumer,United States,Phoenix,Arizona,West,Office Supplies,Binders,18.18,4,0.7,-13.938,2017,9,September,Tuesday
CA-2017-146185,2017-09-15,Charles Crestani,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,31.744,2,0.2,8.3328,2017,9,September,Friday
CA-2015-112144,2015-06-28,Craig Yedwab,Corporate,United States,Gilbert,Arizona,West,Office Supplies,Labels,5.904,2,0.2,1.9926,2015,6,June,Sunday
CA-2015-112144,2015-06-28,Craig Yedwab,Corporate,United States,Gilbert,Arizona,West,Furniture,Furnishings,621.76,4,0.2,46.632,2015,6,June,Sunday
US-2016-119298,2016-11-25,Emily Phan,Consumer,United States,Jonesboro,Arkansas,South,Technology,Phones,59.98,2,0.0,17.994,2016,11,November,Friday
CA-2017-155159,2017-11-25,Delfina Latchford,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,48.87,9,0.0,23.9463,2017,11,November,Saturday
CA-2017-149076,2017-01-14,Sean O'Donnell,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,154.9,5,0.0,69.705,2017,1,January,Saturday
CA-2014-146990,2014-11-07,Bart Pistole,Corporate,United States,New York City,New York,East,Office Supplies,Fasteners,5.92,4,0.0,2.8416,2014,11,November,Friday
CA-2014-146990,2014-11-07,Bart Pistole,Corporate,United States,New York City,New York,East,Office Supplies,Paper,30.18,3,0.0,13.8828,2014,11,November,Friday
CA-2016-116526,2016-09-01,Joseph Airdo,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,24.1,5,0.0,11.086,2016,9,September,Thursday
CA-2016-116526,2016-09-01,Joseph Airdo,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,8.78,1,0.0,2.2828,2016,9,September,Thursday
CA-2016-116526,2016-09-01,Joseph Airdo,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Appliances,376.74,4,0.1,71.162,2016,9,September,Thursday
CA-2016-116526,2016-09-01,Joseph Airdo,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,29.52,4,0.0,14.4648,2016,9,September,Thursday
CA-2016-116526,2016-09-01,Joseph Airdo,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,11.96,2,0.0,2.99,2016,9,September,Thursday
CA-2016-116526,2016-09-01,Joseph Airdo,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,26.4,5,0.0,12.672,2016,9,September,Thursday
CA-2017-158561,2017-11-11,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,South,Office Supplies,Appliances,1158.12,5,0.2,130.2885,2017,11,November,Saturday
CA-2017-165099,2017-12-11,Dennis Kane,Consumer,United States,Abilene,Texas,Central,Office Supplies,Appliances,1.392,2,0.8,-3.7584,2017,12,December,Monday
CA-2015-109386,2015-11-08,Rob Haberlin,Consumer,United States,Hampton,Virginia,South,Office Supplies,Appliances,44.43,3,0.0,18.6606,2015,11,November,Sunday
CA-2015-109386,2015-11-08,Rob Haberlin,Consumer,United States,Hampton,Virginia,South,Technology,Phones,226.2,5,0.0,58.812,2015,11,November,Sunday
CA-2015-109386,2015-11-08,Rob Haberlin,Consumer,United States,Hampton,Virginia,South,Furniture,Furnishings,186.54,3,0.0,41.0388,2015,11,November,Sunday
CA-2015-109386,2015-11-08,Rob Haberlin,Consumer,United States,Hampton,Virginia,South,Office Supplies,Art,265.86,7,0.0,79.758,2015,11,November,Sunday
CA-2015-109386,2015-11-08,Rob Haberlin,Consumer,United States,Hampton,Virginia,South,Office Supplies,Art,27.9,5,0.0,6.975,2015,11,November,Sunday
CA-2015-166800,2015-11-19,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,West,Office Supplies,Appliances,31.08,4,0.0,8.3916,2015,11,November,Thursday
CA-2017-117443,2017-12-23,Jennifer Braxton,Corporate,United States,Rockford,Illinois,Central,Office Supplies,Binders,13.84,4,0.8,-22.144,2017,12,December,Saturday
CA-2017-117443,2017-12-23,Jennifer Braxton,Corporate,United States,Rockford,Illinois,Central,Office Supplies,Paper,175.872,4,0.2,63.7536,2017,12,December,Saturday
US-2016-134369,2016-09-16,Becky Castell,Home Office,United States,Laguna Niguel,California,West,Office Supplies,Paper,12.96,2,0.0,6.3504,2016,9,September,Friday
CA-2017-123687,2017-05-26,Kimberly Carter,Corporate,United States,Louisville,Kentucky,South,Office Supplies,Appliances,208.44,3,0.0,62.532,2017,5,May,Friday
CA-2017-123687,2017-05-26,Kimberly Carter,Corporate,United States,Louisville,Kentucky,South,Office Supplies,Supplies,25.76,2,0.0,0.7728,2017,5,May,Friday
CA-2015-104871,2015-03-30,Daniel Raglin,Home Office,United States,Normal,Illinois,Central,Furniture,Chairs,366.744,4,0.3,-110.0232,2015,3,March,Monday
CA-2014-133158,2014-08-19,David Wiener,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,289.24,7,0.0,26.0316,2014,8,August,Tuesday
CA-2014-133158,2014-08-19,David Wiener,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,69.456,2,0.2,22.5732,2014,8,August,Tuesday
CA-2014-126333,2014-12-23,Michelle Ellison,Corporate,United States,Port Arthur,Texas,Central,Office Supplies,Paper,5.184,1,0.2,1.8144,2014,12,December,Tuesday
CA-2015-141740,2015-11-01,Jeremy Farry,Consumer,United States,New York City,New York,East,Furniture,Chairs,205.164,2,0.1,13.6776,2015,11,November,Sunday
CA-2014-119466,2014-12-15,Sung Pak,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,8.544,2,0.6,-7.476,2014,12,December,Monday
CA-2015-154823,2015-08-21,Katherine Nockton,Corporate,United States,Springfield,Ohio,East,Office Supplies,Binders,12.828,2,0.7,-8.9796,2015,8,August,Friday
CA-2015-154823,2015-08-21,Katherine Nockton,Corporate,United States,Springfield,Ohio,East,Furniture,Chairs,598.458,3,0.3,-42.747,2015,8,August,Friday
CA-2015-154823,2015-08-21,Katherine Nockton,Corporate,United States,Springfield,Ohio,East,Furniture,Furnishings,25.984,1,0.2,-3.8976,2015,8,August,Friday
US-2014-135881,2014-05-23,Greg Tran,Consumer,United States,New York City,New York,East,Office Supplies,Binders,17.96,5,0.2,5.837,2014,5,May,Friday
US-2014-135881,2014-05-23,Greg Tran,Consumer,United States,New York City,New York,East,Office Supplies,Supplies,5.04,2,0.0,0.1512,2014,5,May,Friday
US-2014-135881,2014-05-23,Greg Tran,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,208.16,1,0.0,56.2032,2014,5,May,Friday
CA-2017-141201,2017-12-09,Daniel Byrd,Home Office,United States,Salinas,California,West,Furniture,Bookcases,148.257,3,0.15,15.6978,2017,12,December,Saturday
CA-2014-114790,2014-03-11,Filia McAdams,Corporate,United States,Richmond,Kentucky,South,Office Supplies,Appliances,146.76,3,0.0,38.1576,2014,3,March,Tuesday
CA-2014-114790,2014-03-11,Filia McAdams,Corporate,United States,Richmond,Kentucky,South,Technology,Accessories,32.96,2,0.0,14.1728,2014,3,March,Tuesday
CA-2014-114790,2014-03-11,Filia McAdams,Corporate,United States,Richmond,Kentucky,South,Technology,Phones,587.97,3,0.0,164.6316,2014,3,March,Tuesday
CA-2014-114790,2014-03-11,Filia McAdams,Corporate,United States,Richmond,Kentucky,South,Office Supplies,Paper,14.94,3,0.0,7.0218,2014,3,March,Tuesday
US-2016-154256,2016-06-23,Sally Matthias,Consumer,United States,New York City,New York,East,Office Supplies,Labels,25.83,7,0.0,12.1401,2016,6,June,Thursday
CA-2014-124737,2014-08-23,Arthur Prichep,Consumer,United States,Denver,Colorado,West,Office Supplies,Paper,15.552,3,0.2,5.4432,2014,8,August,Saturday
CA-2014-124737,2014-08-23,Arthur Prichep,Consumer,United States,Denver,Colorado,West,Office Supplies,Supplies,6.8,1,0.2,0.51,2014,8,August,Saturday
CA-2014-124737,2014-08-23,Arthur Prichep,Consumer,United States,Denver,Colorado,West,Furniture,Furnishings,4.224,3,0.2,1.2672,2014,8,August,Saturday
CA-2014-124737,2014-08-23,Arthur Prichep,Consumer,United States,Denver,Colorado,West,Technology,Phones,143.64,9,0.2,10.773,2014,8,August,Saturday
CA-2014-124737,2014-08-23,Arthur Prichep,Consumer,United States,Denver,Colorado,West,Office Supplies,Paper,31.104,6,0.2,10.8864,2014,8,August,Saturday
CA-2014-124737,2014-08-23,Arthur Prichep,Consumer,United States,Denver,Colorado,West,Office Supplies,Paper,223.056,9,0.2,69.705,2014,8,August,Saturday
US-2017-101840,2017-02-06,Sibella Parks,Corporate,United States,New York City,New York,East,Technology,Phones,227.46,6,0.0,65.9634,2017,2,February,Monday
US-2017-101840,2017-02-06,Sibella Parks,Corporate,United States,New York City,New York,East,Office Supplies,Binders,46.24,4,0.2,15.606,2017,2,February,Monday
CA-2017-131653,2017-01-29,Rob Dowd,Consumer,United States,New York City,New York,East,Office Supplies,Labels,5.22,2,0.0,2.4012,2017,1,January,Sunday
US-2016-157840,2016-12-20,Matt Collins,Consumer,United States,Fremont,Nebraska,Central,Office Supplies,Paper,33.9,5,0.0,15.594,2016,12,December,Tuesday
CA-2016-145548,2016-11-11,Edward Becker,Corporate,United States,New York City,New York,East,Office Supplies,Storage,28.14,3,0.0,7.8792,2016,11,November,Friday
CA-2016-145548,2016-11-11,Edward Becker,Corporate,United States,New York City,New York,East,Technology,Accessories,36.0,2,0.0,6.48,2016,11,November,Friday
CA-2016-145548,2016-11-11,Edward Becker,Corporate,United States,New York City,New York,East,Office Supplies,Art,92.94,3,0.0,25.0938,2016,11,November,Friday
CA-2016-145548,2016-11-11,Edward Becker,Corporate,United States,New York City,New York,East,Furniture,Chairs,245.646,3,0.1,8.1882,2016,11,November,Friday
CA-2016-145548,2016-11-11,Edward Becker,Corporate,United States,New York City,New York,East,Office Supplies,Binders,55.008,3,0.2,17.19,2016,11,November,Friday
CA-2016-145548,2016-11-11,Edward Becker,Corporate,United States,New York City,New York,East,Office Supplies,Binders,35.232,3,0.2,11.4504,2016,11,November,Friday
CA-2017-119494,2017-11-09,Jim Epp,Corporate,United States,San Diego,California,West,Furniture,Chairs,523.392,3,0.2,52.3392,2017,11,November,Thursday
CA-2014-124618,2014-05-02,Cari Schnelling,Consumer,United States,Lakeland,Florida,South,Technology,Copiers,479.984,2,0.2,89.997,2014,5,May,Friday
CA-2017-161970,2017-09-22,Peter Bühler,Consumer,United States,Smyrna,Georgia,South,Office Supplies,Paper,12.96,2,0.0,6.2208,2017,9,September,Friday
CA-2017-161970,2017-09-22,Peter Bühler,Consumer,United States,Smyrna,Georgia,South,Office Supplies,Art,17.94,3,0.0,6.4584,2017,9,September,Friday
CA-2017-103443,2017-12-17,Annie Thurman,Consumer,United States,New York City,New York,East,Office Supplies,Storage,166.72,2,0.0,41.68,2017,12,December,Sunday
CA-2017-103443,2017-12-17,Annie Thurman,Consumer,United States,New York City,New York,East,Office Supplies,Binders,24.816,3,0.2,8.3754,2017,12,December,Sunday
CA-2017-103443,2017-12-17,Annie Thurman,Consumer,United States,New York City,New York,East,Furniture,Furnishings,124.36,2,0.0,27.3592,2017,12,December,Sunday
US-2017-165358,2017-07-18,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Copiers,599.97,5,0.4,69.9965,2017,7,July,Tuesday
US-2017-165358,2017-07-18,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,198.744,4,0.3,-14.196,2017,7,July,Tuesday
US-2017-165358,2017-07-18,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,9.184,2,0.2,1.148,2017,7,July,Tuesday
CA-2016-160136,2016-11-03,Patrick Jones,Corporate,United States,Dallas,Texas,Central,Office Supplies,Paper,9.248,2,0.2,3.3524,2016,11,November,Thursday
CA-2014-150581,2014-04-08,Nathan Mautz,Home Office,United States,Concord,California,West,Furniture,Tables,99.592,1,0.2,2.4898,2014,4,April,Tuesday
CA-2014-150581,2014-04-08,Nathan Mautz,Home Office,United States,Concord,California,West,Technology,Accessories,399.96,4,0.0,139.986,2014,4,April,Tuesday
CA-2016-119515,2016-08-14,Toby Ritter,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Paper,15.552,3,0.2,5.4432,2016,8,August,Sunday
CA-2014-141355,2014-09-25,Barry Franz,Home Office,United States,Aurora,Colorado,West,Office Supplies,Art,14.576,2,0.2,2.3686,2014,9,September,Thursday
CA-2016-165330,2016-12-11,William Brown,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,209.6,5,0.2,68.12,2016,12,December,Sunday
CA-2016-165330,2016-12-11,William Brown,Consumer,United States,Anaheim,California,West,Office Supplies,Art,23.32,2,0.0,6.0632,2016,12,December,Sunday
CA-2016-165330,2016-12-11,William Brown,Consumer,United States,Anaheim,California,West,Office Supplies,Paper,30.98,1,0.0,13.941,2016,12,December,Sunday
CA-2016-165330,2016-12-11,William Brown,Consumer,United States,Anaheim,California,West,Technology,Accessories,119.96,4,0.0,25.1916,2016,12,December,Sunday
CA-2016-165330,2016-12-11,William Brown,Consumer,United States,Anaheim,California,West,Furniture,Chairs,363.92,5,0.2,-31.843,2016,12,December,Sunday
